candle_date_time_kst,opening_price,trade_price,high_price,change_rate,market,candle_date_time_utc,prev_closing_price,candle_acc_trade_volume,change_price,low_price,candle_acc_trade_price,timestamp
2025-06-29T09:00:00,2995.00000000,3012.00000000,3030.00000000,0.0056761269,KRW-XRP,2025-06-29T00:00:00,2995.00000000,35271655.43765593,17.00000000,2985.00000000,105948003080.51691518,1751241599701,
2025-06-28T09:00:00,2942.00000000,2995.00000000,3023.00000000,0.0180149558,KRW-XRP,2025-06-28T00:00:00,2942.00000000,64798805.61861533,53.00000000,2930.00000000,194041903380.88555550,1751155199313,
2025-06-27T09:00:00,2890.00000000,2942.00000000,2958.00000000,0.0183454483,KRW-XRP,2025-06-27T00:00:00,2889.00000000,83114512.38423461,53.00000000,2848.00000000,239772502746.30407631,1751068799842,
2025-06-26T09:00:00,3000.00000000,2889.00000000,3028.00000000,-0.037,KRW-XRP,2025-06-26T00:00:00,3000.00000000,98725860.48124072,-111.00000000,2877.00000000,290726087922.73515576,1750982399743,
2025-06-25T09:00:00,3005.00000000,3000.00000000,3062.00000000,-0.0016638935,KRW-XRP,2025-06-25T00:00:00,3005.00000000,65536621.35967085,-5.00000000,2987.00000000,197469546829.68644422,1750896000035,
2025-06-24T09:00:00,2991.00000000,3005.00000000,3055.00000000,0.0046807088,KRW-XRP,2025-06-24T00:00:00,2991.00000000,98806045.32113485,14.00000000,2951.00000000,296683470056.60246561,1750809599778,
2025-06-23T09:00:00,2816.00000000,2991.00000000,3010.00000000,0.0621448864,KRW-XRP,2025-06-23T00:00:00,2816.00000000,150435252.49302015,175.00000000,2750.00000000,430873306344.12195560,1750723199674,
2025-06-22T09:00:00,2883.00000000,2816.00000000,2925.00000000,-0.0235783634,KRW-XRP,2025-06-22T00:00:00,2884.00000000,217378709.08525776,-68.00000000,2670.00000000,604306774914.23370255,1750636798681,
2025-06-21T09:00:00,2954.00000000,2884.00000000,2981.00000000,-0.0233660684,KRW-XRP,2025-06-21T00:00:00,2953.00000000,79700892.97288304,-69.00000000,2821.00000000,231303992552.71146054,1750550399065,
2025-06-20T09:00:00,2998.00000000,2953.00000000,3007.00000000,-0.0150100067,KRW-XRP,2025-06-20T00:00:00,2998.00000000,67183936.57793873,-45.00000000,2916.00000000,199543343391.83012997,1750463999762,
2025-06-19T09:00:00,3005.00000000,2998.00000000,3025.00000000,-0.0023294509,KRW-XRP,2025-06-19T00:00:00,3005.00000000,37684357.62823073,-7.00000000,2981.00000000,113087104903.97045235,1750377599954,
2025-06-18T09:00:00,3001.00000000,3005.00000000,3024.00000000,0.0013328890,KRW-XRP,2025-06-18T00:00:00,3001.00000000,77872410.43752995,4.00000000,2945.00000000,232457798720.02918353,1750291199654,
2025-06-17T09:00:00,3077.00000000,3001.00000000,3105.00000000,-0.0234298731,KRW-XRP,2025-06-17T00:00:00,3073.00000000,99224718.40311877,-72.00000000,2985.00000000,302354157935.52195294,1750204799685,
2025-06-16T09:00:00,2996.00000000,3073.00000000,3200.00000000,0.0263861055,KRW-XRP,2025-06-16T00:00:00,2994.00000000,127776574.55612094,79.00000000,2974.00000000,395937796193.54561451,1750118399993,
2025-06-15T09:00:00,2974.00000000,2994.00000000,3012.00000000,0.0070635721,KRW-XRP,2025-06-15T00:00:00,2973.00000000,33687431.04468624,21.00000000,2973.00000000,100817028642.57821827,1750031999767,
2025-06-14T09:00:00,2985.00000000,2973.00000000,3019.00000000,-0.0036863271,KRW-XRP,2025-06-14T00:00:00,2984.00000000,49124815.51558072,-11.00000000,2940.00000000,146800888082.65553644,1749945599869,
2025-06-13T09:00:00,3022.00000000,2984.00000000,3022.00000000,-0.0119205298,KRW-XRP,2025-06-13T00:00:00,3020.00000000,129252317.16792545,-36.00000000,2903.00000000,382208523995.88865822,1749859199928,
2025-06-12T09:00:00,3130.00000000,3020.00000000,3132.00000000,-0.0351437700,KRW-XRP,2025-06-12T00:00:00,3130.00000000,70794302.74756110,-110.00000000,3002.00000000,217412455621.39689492,1749772799754,
2025-06-11T09:00:00,3153.00000000,3130.00000000,3208.00000000,-0.0076093849,KRW-XRP,2025-06-11T00:00:00,3154.00000000,78594292.62393661,-24.00000000,3113.00000000,249081584080.04725412,1749686399747,
2025-06-10T09:00:00,3165.00000000,3154.00000000,3176.00000000,-0.0031605563,KRW-XRP,2025-06-10T00:00:00,3164.00000000,71302726.33909703,-10.00000000,3112.00000000,224403293913.94086431,1749599998032,
2025-06-09T09:00:00,3121.00000000,3164.00000000,3176.00000000,0.0137776354,KRW-XRP,2025-06-09T00:00:00,3121.00000000,73427495.69095223,43.00000000,3063.00000000,229051206415.18864922,1749513599949,
2025-06-08T09:00:00,3018.00000000,3121.00000000,3163.00000000,0.0341285620,KRW-XRP,2025-06-08T00:00:00,3018.00000000,80369879.44138956,103.00000000,3006.00000000,249143772112.97434298,1749427199979,
2025-06-07T09:00:00,3005.00000000,3018.00000000,3037.00000000,0.0043261231,KRW-XRP,2025-06-07T00:00:00,3005.00000000,25262876.75385557,13.00000000,2989.00000000,76317427381.64327881,1749340799868,
2025-06-06T09:00:00,2925.00000000,3005.00000000,3039.00000000,0.0277017784,KRW-XRP,2025-06-06T00:00:00,2924.00000000,57236400.82997960,81.00000000,2903.00000000,170260129148.08650852,1749254399594,
2025-06-05T09:00:00,3057.00000000,2924.00000000,3079.00000000,-0.0431937173,KRW-XRP,2025-06-05T00:00:00,3056.00000000,106077077.77395297,-132.00000000,2885.00000000,316734317868.26000320,1749167999337,
2025-06-04T09:00:00,3133.00000000,3056.00000000,3159.00000000,-0.0245770827,KRW-XRP,2025-06-04T00:00:00,3133.00000000,52156762.63944656,-77.00000000,3053.00000000,162328298403.35083177,1749081599703,
2025-06-03T09:00:00,3072.00000000,3133.00000000,3178.00000000,0.0195248942,KRW-XRP,2025-06-03T00:00:00,3073.00000000,65758829.61925180,60.00000000,3061.00000000,204749752348.12126757,1748995199893,
2025-06-02T09:00:00,3073.00000000,3073.00000000,3087.00000000,0,KRW-XRP,2025-06-02T00:00:00,3073.00000000,52976344.58164807,null,3010.00000000,161143774255.56237682,1748908799673,
2025-06-01T09:00:00,3072.00000000,3073.00000000,3091.00000000,0.0003255208,KRW-XRP,2025-06-01T00:00:00,3072.00000000,46662489.86798693,1.00000000,3011.00000000,142373881459.34286701,1748822399729,
2025-05-31T09:00:00,3029.00000000,3072.00000000,3123.00000000,0.0141961043,KRW-XRP,2025-05-31T00:00:00,3029.00000000,117692337.85925272,43.00000000,2953.00000000,356052004395.03672451,1748735999903,
2025-05-30T09:00:00,3136.00000000,3029.00000000,3146.00000000,-0.0341198980,KRW-XRP,2025-05-30T00:00:00,3136.00000000,129411584.18790420,-107.00000000,3015.00000000,397178011339.19536234,1748649599568,
2025-05-29T09:00:00,3170.00000000,3136.00000000,3215.00000000,-0.0107255521,KRW-XRP,2025-05-29T00:00:00,3170.00000000,61855636.46751806,-34.00000000,3127.00000000,196708027593.74412278,1748563199508,
2025-05-28T09:00:00,3215.00000000,3170.00000000,3224.00000000,-0.0139968896,KRW-XRP,2025-05-28T00:00:00,3215.00000000,60311447.86257946,-45.00000000,3117.00000000,191626176758.09214365,1748476800022,
2025-05-27T09:00:00,3217.00000000,3215.00000000,3257.00000000,-0.0003109453,KRW-XRP,2025-05-27T00:00:00,3216.00000000,70913027.26343958,-1.00000000,3160.00000000,227523090014.22948022,1748390399919,
2025-05-26T09:00:00,3270.00000000,3216.00000000,3279.00000000,-0.0162129091,KRW-XRP,2025-05-26T00:00:00,3269.00000000,50439316.47662089,-53.00000000,3197.00000000,163334043668.48612559,1748303999977,
2025-05-25T09:00:00,3257.00000000,3269.00000000,3271.00000000,0.0036843721,KRW-XRP,2025-05-25T00:00:00,3257.00000000,56768549.58334189,12.00000000,3185.00000000,183168374078.43411678,1748217600002,
2025-05-24T09:00:00,3212.00000000,3257.00000000,3290.00000000,0.0143257552,KRW-XRP,2025-05-24T00:00:00,3211.00000000,45647932.56370754,46.00000000,3200.00000000,148657442744.99521554,1748131199963,
2025-05-23T09:00:00,3369.00000000,3211.00000000,3426.00000000,-0.0468981894,KRW-XRP,2025-05-23T00:00:00,3369.00000000,166208096.86147559,-158.00000000,3200.00000000,550791274259.25833531,1748044799765,
2025-05-22T09:00:00,3331.00000000,3369.00000000,3408.00000000,0.0123197115,KRW-XRP,2025-05-22T00:00:00,3328.00000000,96925916.92752560,41.00000000,3325.00000000,325861713954.47207038,1747958399788,
2025-05-21T09:00:00,3322.00000000,3328.00000000,3366.00000000,0.0015046645,KRW-XRP,2025-05-21T00:00:00,3323.00000000,92888573.57628700,5.00000000,3274.00000000,307876246354.21098497,1747871999876,
2025-05-20T09:00:00,3350.00000000,3323.00000000,3385.00000000,-0.0086515513,KRW-XRP,2025-05-20T00:00:00,3352.00000000,74201134.43566019,-29.00000000,3283.00000000,247223256480.36314099,1747785599896,
2025-05-19T09:00:00,3428.00000000,3352.00000000,3446.00000000,-0.0221703617,KRW-XRP,2025-05-19T00:00:00,3428.00000000,121737702.15598665,-76.00000000,3255.00000000,404753703207.08207934,1747699199931,
2025-05-18T09:00:00,3347.00000000,3428.00000000,3460.00000000,0.0242007768,KRW-XRP,2025-05-18T00:00:00,3347.00000000,88546153.68023142,81.00000000,3330.00000000,300619983698.66433636,1747612799616,
2025-05-17T09:00:00,3370.00000000,3347.00000000,3387.00000000,-0.0068249258,KRW-XRP,2025-05-17T00:00:00,3370.00000000,95374670.39747095,-23.00000000,3280.00000000,317578464114.71666259,1747526399583,
2025-05-16T09:00:00,3364.00000000,3370.00000000,3435.00000000,0.0020814749,KRW-XRP,2025-05-16T00:00:00,3363.00000000,123341041.35643551,7.00000000,3311.00000000,417467412628.83769013,1747439999330,
2025-05-15T09:00:00,3594.00000000,3363.00000000,3615.00000000,-0.0637527840,KRW-XRP,2025-05-15T00:00:00,3592.00000000,200292808.11277354,-229.00000000,3314.00000000,693123826517.24287342,1747353599867,
2025-05-14T09:00:00,3618.00000000,3592.00000000,3709.00000000,-0.0071862908,KRW-XRP,2025-05-14T00:00:00,3618.00000000,180535165.27665100,-26.00000000,3560.00000000,656163587386.68191732,1747267199566,
2025-05-13T09:00:00,3587.00000000,3618.00000000,3639.00000000,0.0086423195,KRW-XRP,2025-05-13T00:00:00,3587.00000000,217406969.68656962,31.00000000,3433.00000000,771986948048.80648095,1747180799881,
2025-05-12T09:00:00,3307.00000000,3587.00000000,3707.00000000,0.0846688842,KRW-XRP,2025-05-12T00:00:00,3307.00000000,451484644.03319375,280.00000000,3298.00000000,1597841249672.58637704,1747094400010,
2025-05-11T09:00:00,3417.00000000,3307.00000000,3434.00000000,-0.0321919813,KRW-XRP,2025-05-11T00:00:00,3417.00000000,121575215.26849489,-110.00000000,3267.00000000,405179081683.70477535,1747007999767,
2025-05-10T09:00:00,3268.00000000,3417.00000000,3425.00000000,0.0459136823,KRW-XRP,2025-05-10T00:00:00,3267.00000000,147682329.60126844,150.00000000,3266.00000000,494822419704.94078894,1746921600010,
2025-05-09T09:00:00,3262.00000000,3267.00000000,3393.00000000,0.0015328020,KRW-XRP,2025-05-09T00:00:00,3262.00000000,215510627.71166924,5.00000000,3210.00000000,711257376695.73274131,1746835199987,
2025-05-08T09:00:00,3019.00000000,3262.00000000,3262.00000000,0.0808482439,KRW-XRP,2025-05-08T00:00:00,3018.00000000,151822564.62325572,244.00000000,3002.00000000,477637931264.93169881,1746748799974,
2025-05-07T09:00:00,3057.00000000,3018.00000000,3076.00000000,-0.0127576055,KRW-XRP,2025-05-07T00:00:00,3057.00000000,56222408.35286857,-39.00000000,2991.00000000,170400955244.66378746,1746662399154,
2025-05-06T09:00:00,3038.00000000,3057.00000000,3068.00000000,0.0062541145,KRW-XRP,2025-05-06T00:00:00,3038.00000000,96160427.39658725,19.00000000,2963.00000000,289155223166.44644578,1746575999519,
2025-05-05T09:00:00,3101.00000000,3038.00000000,3130.00000000,-0.0203160271,KRW-XRP,2025-05-05T00:00:00,3101.00000000,80629977.19819296,-63.00000000,3006.00000000,246927745815.90241847,1746489599981,
2025-05-04T09:00:00,3141.00000000,3101.00000000,3180.00000000,-0.0127347978,KRW-XRP,2025-05-04T00:00:00,3141.00000000,49174254.72971161,-40.00000000,3094.00000000,154338082799.25228981,1746403199654,
2025-05-03T09:00:00,3158.00000000,3141.00000000,3168.00000000,-0.0053831539,KRW-XRP,2025-05-03T00:00:00,3158.00000000,37716521.84458546,-17.00000000,3123.00000000,118693866649.15862921,1746316798758,
2025-05-02T09:00:00,3190.00000000,3158.00000000,3220.00000000,-0.0097209156,KRW-XRP,2025-05-02T00:00:00,3189.00000000,64860103.28485226,-31.00000000,3138.00000000,205784258551.80148806,1746230399227,
2025-05-01T09:00:00,3163.00000000,3189.00000000,3244.00000000,0.0082200443,KRW-XRP,2025-05-01T00:00:00,3163.00000000,68338051.15808997,26.00000000,3156.00000000,218685635910.85968071,1746143999700,
2025-04-30T09:00:00,3235.00000000,3163.00000000,3249.00000000,-0.0222565688,KRW-XRP,2025-04-30T00:00:00,3235.00000000,119069135.38443211,-72.00000000,3070.00000000,376965179793.66744734,1746057599121,
2025-04-29T09:00:00,3303.00000000,3235.00000000,3335.00000000,-0.0205873448,KRW-XRP,2025-04-29T00:00:00,3303.00000000,89619294.60599882,-68.00000000,3216.00000000,294190254433.69099208,1745971199765,
2025-04-28T09:00:00,3244.00000000,3303.00000000,3390.00000000,0.0185013876,KRW-XRP,2025-04-28T00:00:00,3243.00000000,174173257.59431411,60.00000000,3203.00000000,576289572163.87115840,1745884799877,
2025-04-27T09:00:00,3160.00000000,3243.00000000,3299.00000000,0.0262658228,KRW-XRP,2025-04-27T00:00:00,3160.00000000,148859798.31231173,83.00000000,3129.00000000,478661588059.91067759,1745798399933,
2025-04-26T09:00:00,3149.00000000,3160.00000000,3235.00000000,0.0034931724,KRW-XRP,2025-04-26T00:00:00,3149.00000000,86232088.63751505,11.00000000,3145.00000000,274219992986.42320810,1745711999979,
2025-04-25T09:00:00,3160.00000000,3149.00000000,3196.00000000,-0.0034810127,KRW-XRP,2025-04-25T00:00:00,3160.00000000,97280757.79449007,-11.00000000,3122.00000000,307669432255.51625650,1745625599912,
2025-04-24T09:00:00,3181.00000000,3160.00000000,3206.00000000,-0.0062893082,KRW-XRP,2025-04-24T00:00:00,3180.00000000,132676685.18705703,-20.00000000,3055.00000000,416269400116.34334467,1745539198695,
2025-04-23T09:00:00,3168.00000000,3180.00000000,3296.00000000,0.0031545741,KRW-XRP,2025-04-23T00:00:00,3170.00000000,193196362.20649050,10.00000000,3143.00000000,620503178720.78567882,1745452799778,
2025-04-22T09:00:00,3006.00000000,3170.00000000,3217.00000000,0.0545575516,KRW-XRP,2025-04-22T00:00:00,3006.00000000,167844389.63299837,164.00000000,2980.00000000,517898621226.23823098,1745366399475,
2025-04-21T09:00:00,2994.00000000,3006.00000000,3062.00000000,0.0040080160,KRW-XRP,2025-04-21T00:00:00,2994.00000000,112206333.17485417,12.00000000,2970.00000000,339527513344.42579942,1745279999746,
2025-04-20T09:00:00,3009.00000000,2994.00000000,3018.00000000,-0.0049850449,KRW-XRP,2025-04-20T00:00:00,3009.00000000,64836913.80349786,-15.00000000,2951.00000000,193443760552.34467615,1745193599899,
2025-04-19T09:00:00,2985.00000000,3009.00000000,3025.00000000,0.0083780161,KRW-XRP,2025-04-19T00:00:00,2984.00000000,50198123.07948793,25.00000000,2983.00000000,150956537259.93077633,1745107199875,
2025-04-18T09:00:00,2987.00000000,2984.00000000,3023.00000000,-0.0003350084,KRW-XRP,2025-04-18T00:00:00,2985.00000000,79416456.60448239,-1.00000000,2953.00000000,237361815043.72518670,1745020799724,
2025-04-17T09:00:00,3020.00000000,2985.00000000,3054.00000000,-0.0112620073,KRW-XRP,2025-04-17T00:00:00,3019.00000000,99940239.57468706,-34.00000000,2974.00000000,301040710991.58826043,1744934397158,
2025-04-16T09:00:00,3046.00000000,3019.00000000,3079.00000000,-0.0091893666,KRW-XRP,2025-04-16T00:00:00,3047.00000000,156096552.43078707,-28.00000000,2966.00000000,472231119112.55166503,1744847999998,
2025-04-15T09:00:00,3088.00000000,3047.00000000,3166.00000000,-0.0123176661,KRW-XRP,2025-04-15T00:00:00,3085.00000000,121558748.33029626,-38.00000000,3046.00000000,377857617630.47598918,1744761599584,
2025-04-14T09:00:00,3078.00000000,3085.00000000,3155.00000000,0.0022742040,KRW-XRP,2025-04-14T00:00:00,3078.00000000,135801360.72705575,7.00000000,3056.00000000,421633800905.35502778,1744675199823,
2025-04-13T09:00:00,3125.00000000,3078.00000000,3259.00000000,-0.01504,KRW-XRP,2025-04-13T00:00:00,3125.00000000,203177739.17559033,-47.00000000,3023.00000000,638039203886.59761379,1744588799494,
2025-04-12T09:00:00,2944.00000000,3125.00000000,3170.00000000,0.0614809783,KRW-XRP,2025-04-12T00:00:00,2944.00000000,174793345.80733826,181.00000000,2925.00000000,534971940631.28003615,1744502399524,
2025-04-11T09:00:00,2908.00000000,2944.00000000,2996.00000000,0.0120316260,KRW-XRP,2025-04-11T00:00:00,2909.00000000,143608948.16208401,35.00000000,2879.00000000,422938148881.67586206,1744415999831,
2025-04-10T09:00:00,3016.00000000,2909.00000000,3024.00000000,-0.0354774536,KRW-XRP,2025-04-10T00:00:00,3016.00000000,250313345.67708436,-107.00000000,2856.00000000,738037229918.64885327,1744329599579,
2025-04-09T09:00:00,2694.00000000,3016.00000000,3082.00000000,0.1195248701,KRW-XRP,2025-04-09T00:00:00,2694.00000000,501196851.52484339,322.00000000,2595.00000000,1413356853892.07627529,1744243199934,
2025-04-08T09:00:00,2829.00000000,2694.00000000,2942.00000000,-0.0477200424,KRW-XRP,2025-04-08T00:00:00,2829.00000000,355156837.39076387,-135.00000000,2666.00000000,1001716948038.50544054,1744156799895,
2025-04-07T09:00:00,2881.00000000,2829.00000000,2990.00000000,-0.0177083333,KRW-XRP,2025-04-07T00:00:00,2880.00000000,1097697146.68678074,-51.00000000,2426.00000000,2972460946081.85648475,1744070397879,
2025-04-06T09:00:00,3166.00000000,2880.00000000,3185.00000000,-0.0903348073,KRW-XRP,2025-04-06T00:00:00,3166.00000000,255543834.85936531,-286.00000000,2800.00000000,758451437561.84680277,1743983999896,
2025-04-05T09:00:00,3131.00000000,3166.00000000,3209.00000000,0.0115015974,KRW-XRP,2025-04-05T00:00:00,3130.00000000,79327039.12293883,36.00000000,3117.00000000,250534119637.95451512,1743897599327,
2025-04-04T09:00:00,3056.00000000,3130.00000000,3189.00000000,0.0242146597,KRW-XRP,2025-04-04T00:00:00,3056.00000000,202017854.84745412,74.00000000,2994.00000000,622712844425.94742950,1743811199560,
2025-04-03T09:00:00,3010.00000000,3056.00000000,3086.00000000,0.0152823920,KRW-XRP,2025-04-03T00:00:00,3010.00000000,200343396.52797557,46.00000000,2922.00000000,602932785840.77202264,1743724799880,
2025-04-02T09:00:00,3180.00000000,3010.00000000,3289.00000000,-0.0528634361,KRW-XRP,2025-04-02T00:00:00,3178.00000000,270714312.14676566,-168.00000000,2955.00000000,840212508157.95571967,1743638398899,
2025-04-01T09:00:00,3117.00000000,3178.00000000,3269.00000000,0.0198973042,KRW-XRP,2025-04-01T00:00:00,3116.00000000,179842765.80989331,62.00000000,3072.00000000,570979429987.14244481,1743551999950,
2025-03-31T09:00:00,3192.00000000,3116.00000000,3200.00000000,-0.0231974922,KRW-XRP,2025-03-31T00:00:00,3190.00000000,203767015.56946583,-74.00000000,3022.00000000,633174662640.88409153,1743465599914,
2025-03-30T09:00:00,3186.00000000,3190.00000000,3312.00000000,0.0015698587,KRW-XRP,2025-03-30T00:00:00,3185.00000000,135782570.57881205,5.00000000,3160.00000000,438354333304.42169055,1743379199764,
2025-03-29T09:00:00,3291.00000000,3185.00000000,3318.00000000,-0.0325030377,KRW-XRP,2025-03-29T00:00:00,3292.00000000,219198180.43868966,-107.00000000,3067.00000000,693290421255.68634613,1743292799441,
2025-03-28T09:00:00,3454.00000000,3292.00000000,3457.00000000,-0.0463499421,KRW-XRP,2025-03-28T00:00:00,3452.00000000,194955511.72982189,-160.00000000,3216.00000000,646856246513.59054605,1743206399898,
2025-03-27T09:00:00,3480.00000000,3452.00000000,3529.00000000,-0.0083309394,KRW-XRP,2025-03-27T00:00:00,3481.00000000,103931534.23405986,-29.00000000,3408.00000000,360888612994.47512896,1743119999101,
2025-03-26T09:00:00,3607.00000000,3481.00000000,3649.00000000,-0.0349320765,KRW-XRP,2025-03-26T00:00:00,3607.00000000,135672524.34753891,-126.00000000,3448.00000000,483875182207.58169024,1743033600034,
2025-03-25T09:00:00,3606.00000000,3607.00000000,3646.00000000,0.0002773156,KRW-XRP,2025-03-25T00:00:00,3606.00000000,97935278.95778223,1.00000000,3553.00000000,352541604922.89306714,1742947198464,
2025-03-24T09:00:00,3594.00000000,3606.00000000,3693.00000000,0.0033388982,KRW-XRP,2025-03-24T00:00:00,3594.00000000,137682762.61212612,12.00000000,3563.00000000,498483292969.56716903,1742860800041,
2025-03-23T09:00:00,3509.00000000,3594.00000000,3598.00000000,0.0239316239,KRW-XRP,2025-03-23T00:00:00,3510.00000000,87419081.91311825,84.00000000,3498.00000000,310419769269.88465012,1742774399725,
